"PB.6","medical specialisations: P-Z"
"PB.61","pediatrics"
"PB.62","pathology"
"PB.621","immunology (medicine)"
"PB.63","respiratory / chest diseases"
"PB.64","rheumatology"
"PB.65","sports medicine"
"PB.651","sports injuries"
"PB.66","tropical medicine"
"PB.67","urology"
"PB.68","venereology"
"PB.7","medical radiology"
"PB.71","medical radiodiagnosis"
"PB.72","radiotherapy"
"PB.8","psychiatry"
"PB.81","psychoanalysis"
"PC.","COMPLEMENTARY MEDICINE"
"PC.1","chiropractic"
"PC.2","holistic medicine"
"PC.3","homeopathy"
"PC.4","naturopathy"
"PC.5","osteopathy"
"PC.6","acupuncture"
"PC.61","acupressure"
"PC.7","herbal medicine"
"PC.8","hydrotherapy"
"PD.","PARAMEDICAL SERVICES / SUPPLEMENTARY MEDICINE"
"PD.1","medical assistant skills (hospital)"
"PD.11","hospital operating assistant skills"
"PD.13","health care assistant skills"
"PD.2","blood donor services"
"PD.4","emergency clinical care"
"PD.5","paramedical work"
"PD.6","ambulance services"
"PE.","MEDICAL TECHNOLOGY / PHARMACOLOGY"
"PE.1","medical technology"
"PE.11","cardiography"
"PE.12","medical radiography"
"PE.13","medical electronics"
"PE.131","ultrasound: medical"
"PE.15","diagnostic imaging"
"PE.2","medical laboratory science / practice"
"PE.3","pathology technician work"
"PE.4","theatre technician work (hospital)"
"PE.5","prosthetics (medical technology)"
"PE.51","biomechanics"
"PE.53","biomedical engineering"
"PE.6","pharmacology"
"PE.61","chemotherapy"
"PE.7","pharmacy"
"PE.72","drug dispensing (pharmacy)"
"PE.721","dispensing technicians (pharmacy)"
"PE.8","physiological measurement"
"PF.","DENTAL SERVICES"
"PF.1","dentistry"
"PF.12","orthodontics"
"PF.13","endodontics"
"PF.14","periodontics"
"PF.15","preventive dentistry"
"PF.16","restorative dentistry"
"PF.17","prosthetic dentistry"
"PF.2","dentistry specialisms"
"PF.22","child dentistry"
"PF.23","community dentistry"
"PF.3","dental surgery assistants"
"PF.4","dental technology"
"PF.41","dental mechanics"
"PF.42","dental radiology"
"PF.5","dental practice administration"
"PF.7","dental hygiene"
"PF.8","dental health education"
"PG.","OPHTHALMIC SERVICES"
"PG.1","optometry"
"PG.2","orthoptics"
"PG.4","optical dispensing"
"PH.","NURSING"
"PH.1","nursing studies"
"PH.11","pre nursing studies"
"PH.13","registered general nursing"
"PH.2","community nursing"
"PH.22","district nursing"
"PH.23","practice nursing"
"PH.24","patient aid work"
"PH.25","health visiting"
"PH.26","school nursing"
"PH.27","family planning nursing"
"PH.3","occupational health nursing"
"PH.4","mental health / addiction nursing"
"PH.41","mental health nursing (general)"
"PH.42","community mental health nursing"
"PH.45","addiction (nursing)"
"PH.5","nursing specialisms"
"PH.51","geriatric nursing"
"PH.52","intensive care nursing"
"PH.53","midwifery"
"PH.54","operating theatre nursing"
"PH.55","children's nursing"
"PH.551","child abuse awareness (nursing)"
"PH.56","infection control nursing"
"PH.57","drug medicine control (nursing)"
"PH.6","nursing: specific conditions"
"PH.61","AIDS nursing"
"PH.62","cancer nursing"
"PH.63","care of dying (nursing)"
"PH.64","diabetes nursing"
"PH.65","physical disability nursing"
"PJ.","SEMI-MEDICAL / PHYSICAL / PSYCHO / THERAPIES"
"PJ.1","occupational therapy"
"PJ.11","drama therapy"
"PJ.12","music therapy"
"PJ.13","art therapy"
"PJ.14","dance therapy"
"PJ.15","hospital play therapy"
"PJ.2","physiotherapy"
"PJ.23","massage"
"PJ.25","sports physiotherapy"
"PJ.3","speech therapy"
"PJ.4","hyperbaric medicine"
"PJ.5","chiropody"
"PJ.6","psychotherapy"
"PJ.61","Gestalt therapy"
"PK.","PSYCHOLOGY"
"PK.1","psychology (general)"
"PK.11","clinical psychology"
"PK.12","applied psychology"
"PK.2","behavioural psychology"
"PK.22","behaviour therapy"
"PK.23","group dynamics"
"PK.3","child psychology"
"PK.31","developmental psychology"
"PK.32","educational psychology"
"PK.5","psychological testing"
"PK.51","psychometry"
"PK.52","graphology"
"PK.7","hypnotherapy"
"PK.71","self hypnosis"
"PK.8","psychology specialisations"
"PK.81","cognitive psychology"
"PK.82","environmental psychology"
"PK.83","occupational psychology"
"PK.831","industrial psychology"
"PK.832","organisational psychology"
"PK.8321","organisational behaviour"
"PK.84","social psychology"
"PK.85","psychopathology"
"PK.86","human sexuality"
"PK.861","psychosexual / sexual counselling"
"PK.87","psychological counselling"
"PL.","HEALTH and SAFETY"
"PL.1","occupational health and safety"
"PL.11","occupational health"
"PL.13","occupational hygiene"
"PL.2","safety administration / regulations"
"PL.21","health and safety legislation"
"PL.211","safety regulations"
"PL.212","risk assessment (health and safety)"
"PL.22","safety committees / representatives"
"PL.23","safety inspection"
"PL.25","confined space working: safety"
"PL.28","accident procedures"
"PL.281","accident reporting"
"PL.282","accident investigation"
"PL.3","hazard control (health and safety)"
"PL.31","asbestos safety: hazards / protection"
"PL.32","chemical safety: hazards / protection"
"PL.321","farm chemicals: hazards / protection"
"PL.33","gas safety: hazards / protection"
"PL.34","radiation safety: hazards / protection"
"PL.341","environmental radioactivity"
"PL.342","radiation protection"
"PL.35","noise / vibration: hazards / protection"
"PL.36","refrigerants safe handling"
"PL.5","health and safety: specific industries / occupations"
"PL.51","office health and safety"
"PL.52","engineering health and safety"
"PL.53","construction health and safety"
"PL.531","asbestos removal"
"PL.54","hotel / catering health and safety"
"PL.55","manufacturing health and safety"
"PL.56","mining health and safety"
"PL.57","offshore health and safety"
"PL.571","fire fighting offshore"
"PL.58","agriculture / horticulture / forestry health and safety"
"PL.59","working with animals: health and safety"
"PL.7","safety procedures / equipment"
"PL.73","lifting / handling (manual): safety"
"PL.74","protective clothing / equipment use"
"PL.741","specific equipment use and regulations"
"PL.7412","abrasive wheels"
"PL.7413","display screen equipment"
"PL.7414","power press"
"PL.7415","agriculture / horticulture / forestry equipment: safety"
"PL.7416","ladders and scaffolding: safety"
"PL.7417","wood machining: safety"
"PL.75","breathing apparatus use"
"PL.76","dealing with aggression / violence"
"PL.77","fire warden procedures"
"PL.8","accident prevention"
"PR.","SOCIAL / FAMILY / COMMUNITY WORK"
"PR.1","social work"
"PR.11","applied social work"
"PR.111","case work (social work)"
"PR.2","social policy / administration"
"PR.21","social services / social planning"
"PR.22","social work administration"
"PR.23","community care issues / policies"
"PR.3","community work"
"PR.31","voluntary work"
"PR.32","wardens / sheltered housing"
"PR.4","social work specialisms"
"PR.41","children / youth (social work)"
"PR.411","child protection"
"PR.4111","child abuse protection"
"PR.42","families (social work)"
"PR.421","family welfare"
"PR.422","abused / battered families (social work)"
"PR.43","homeless people (social work)"
"PR.434","refugees (social work)"
"PR.45","people with disabilities (social work)"
"PR.454","people with learning difficulties: social work"
"PR.455","people with mental health problems: social work"
"PR.46","older people (social work)"
"PR.47","offenders (social work)"
"PR.471","probation work"
"PR.48","residential care (social work)"
"PR.481","residential care management"
"PR.5","youth work"
"PR.6","education welfare work"
"PS.","CRISIS SUPPORT / COUNSELLING / ADVICE WORK"
"PS.1","counselling skills (general)"
"PS.11","group counselling skills"
"PS.2","counselling skills (specialist)"
"PS.21","addiction / substance abuse: support / counselling"
"PS.211","drug users: support / counselling"
"PS.212","substance abusers: support / counselling"
"PS.213","alcohol abuse: support / counselling"
"PS.22","bereavement: support / counselling"
"PS.23","homeless people: support / counselling"
"PS.24","victim support / counselling"
"PS.242","rape victim: support / counselling"
"PS.243","sexual abuse victim: support / counselling"
"PS.244","domestic violence victim: support / counselling"
"PS.25","family counselling"
"PS.251","family therapy"
"PS.252","sexual / marital relationships: counselling"
"PS.2521","sexual relationships: counselling"
"PS.2522","marital relationships: counselling"
"PS.26","health related issues: counselling"
"PS.261","pregnancy: counselling"
"PS.262","severe illness: support / counselling"
"PS.2621","cancer: support / counselling"
"PS.263","family planning advice"
"PS.264","eating disorders: counselling"
"PS.265","suicide / depression: counselling"
"PS.266","post traumatic stress counselling"
"PS.27","debt counselling"
"PS.28","child / youth counselling"
"PS.29","offenders: support / counselling"
"PS.3","advice skills"
"PS.31","community advice work"
"PS.32","citizens advice bureau work"
"PS.33","welfare rights advice work"
"PS.4","advocacy"
"PT.","CARING SKILLS"
"PT.2","caring skills (specialist)"
"PT.21","childcare skills"
"PT.211","child minding"
"PT.212","baby sitting"
"PT.213","creche work"
"PT.214","playgroup practice"
"PT.22","care of the elderly"
"PT.3","nursery nursing"
"PT.4","play skills"
"PV.","FIRST AID"
"PV.1","first aid in the workplace"
"PV.2","emergency first aid"
"PV.3","first aid in the home"
"PV.4","first aid with children"
"PV.5","first aid at sea"
"PV.6","offshore first aid"
"Q","ENVIRONMENT PROTECTION / ENERGY / CLEANSING / SECURITY"
"QA.","ENVIRONMENTAL PROTECTION / CONSERVATION"
"QA.1","environmental studies"
"QA.11","landscape studies"
"QA.2","environmental conservation / policies"
"QA.21","environmental management"
"QA.22","environmental policy"
"QA.23","environmental analysis"
"QA.24","environmental planning"
"QA.25","environmental regeneration planning"
"QA.26","renewable resources planning"
"QA.3","environmental science"
"QA.31","environmental monitoring"
"QA.32","environmental biology"
"QA.33","environmental chemistry"
"QA.35","global warming"
"QA.4","landscape conservation"
"QA.41","soil conservation"
"QA.9","conservation / protection of specific environments"
"QA.91","nature conservation / protection (land)"
"QA.911","wildlife conservation / protection"
"QA.912","wild plant conservation / protection"
"QA.913","habitat management"
"QA.914","nature reserve management"
"QA.92","wetland / river conservation / protection"
"QA.93","marine / coastal conservation / protection"
"QA.931","coastal conservation / protection"
"QA.934","marine wildlife conservation / protection"
"QA.94","tropical rain forests conservation / protection"
"QA.96","polar areas conservation / protection"
"QB.","ENERGY ECONOMICS / MANAGEMENT / CONSERVATION"
"QB.1","energy economics (applied)"
"QB.12","energy resources"
"QB.13","energy conservation"
"QB.14","energy management"
"QB.2","alternative energy research"
"QB.3","electric power economics"
"QB.4","gas fuel economics"
"QB.5","oil based fuel economics"
"QB.6","solid fuel economics"
"QB.7","vegetable crop fuel economics"
"QB.8","waste materials fuel economics"
"QB.9","renewable energy resources"
"QC.","POLLUTION / POLLUTION CONTROL"
"QC.1","environmental pollution"
"QC.2","environmental pollution control"
"QC.3","air pollution / pollution control"
"QC.4","soil pollution / pollution control"
"QC.5","water pollution / pollution control"
"QC.51","water supply pollution / pollution control"
"QC.6","control of specific pollutants"
"QC.62","industrial effluent control"
"QC.621","smoke pollution control"
"QC.64","noise pollution control"
"QC.66","oil pollution control"
"QD.","ENVIRONMENTAL HEALTH / SAFETY"
"QD.1","environmental health (general)"
"QD.2","environmental health inspection"
"QD.3","pest control (environmental health)"
"QD.31","animal pests (environmental health)"
"QD.32","insect pests: (environmental health)"
"QD.4","environmental health laboratory practice"
"QD.5","environmental safety"
"QE.","CLEANSING"
"QE.1","cleaning science / studies"
"QE.11","cleaning (hotel / domestic)"
"QE.12","industrial cleaning"
"QE.13","cleaning services management"
"QE.2","laundry / dry cleaning"
"QE.3","cleansing (public)"
"QE.31","street / road cleaning (public)"
"QE.4","waste collection / disposal"
"QE.42","hazardous waste disposal"
"QE.43","recycling: collection / treatment"
"QE.44","waste treatment site operation"
"QG.","FUNERARY SERVICES"
"QH.","SECURITY / POLICE / ARMED FORCES"
"QH.1","security"
"QH.11","security management"
"QH.12","emergency planning (security)"
"QH.2","security services"
"QH.22","security guard services"
"QH.23","private investigation services"
"QH.24","door supervisors"
"QH.3","security systems / equipment"
"QH.31","security alarm systems"
"QH.4","police services"
"QH.5","crime prevention"
"QH.6","forensic science (non-medical)"
"QH.61","forensic chemistry"
"QH.7","national border security"
"QH.71","coastguard service"
"QH.72","customs and excise service"
"QH.73","immigration service"
"QH.8","armed forces"
"QH.81","army"
"QH.82","navy"
"QH.83","air force"
"QH.9","prison service"
"QJ.","FIRE and RESCUE SERVICES"
"QJ.1","fire engineering"
"QJ.2","fire prevention"
"QJ.3","fire fighting"
"QJ.31","forest fires"
"QJ.4","rescue services"
"R","SCIENCES and MATHEMATICS"
"RA.","SCIENCE"
"RA.1","science (general / combined)"
"RA.11","combined sciences"
"RA.12","natural sciences"
"RA.13","physical sciences"
"RA.14","applied sciences"
"RA.3","science laboratory practice"
"RA.32","science laboratory technician work"
"RA.33","school laboratory technician work"
"RA.34","microscopy"
"RA.5","research methods (science)"
"RA.51","qualitative research"
"RA.52","quantitative research"
"RA.6","philosophy of science"
"RB.","MATHEMATICS"
"RB.1","mathematics (general)"
"RB.13","mathematics for non-mathematical studies"
"RB.14","arithmetic"
"RB.15","pure mathematics"
"RB.16","applied mathematics"
"RB.2","mathematical logic / set theory"
"RB.21","mathematical logic"
"RB.24","algorithms"
"RB.3","algebra and number theory"
"RB.31","algebra"
"RB.33","group theory"
"RB.37","linear / multilinear algebra"
"RB.39","number theory"
"RB.4","geometry"
"RB.42","trigonometry"
"RB.43","analytical geometry"
"RB.45","differential geometry"
"RB.46","topology"
"RB.5","mathematical analysis"
"RB.51","real analysis"
"RB.52","complex analysis"
"RB.53","functional analysis"
"RB.55","calculus"
"RB.56","differential equations"
"RB.6","discrete mathematics"
"RB.61","combinatorics"
"RB.62","graph theory"
"RB.7","statistics / probability / operational research"
"RB.71","statistics"
"RB.711","sampling theory"
"RB.715","applied statistics"
"RB.716","statistical analysis"
"RB.717","statistical models"
"RB.718","statistical data handling"
"RB.72","statistics for non-statisticians"
"RB.73","probability theory"
"RB.74","operational research (OR)"
"RB.743","mathematical programming (OR)"
"RB.744","mathematical modelling (OR)"
"RB.745","optimisation / economic mathematical models"
"RB.746","networks (OR)"
"RB.8","computational mathematics / cybernetics"
"RB.81","numerical analysis"
"RB.82","computer mathematics"
"RB.83","mathematical cybernetics"
"RB.84","control theory (mathematics)"
"RB.85","data modelling (computational mathematics)"
"RB.86","cryptography"
"RB.9","mathematics for specific applications"
"RB.91","engineering mathematics"
"RB.92","industrial mathematics"
"RC.","PHYSICS"
"RC.1","physics (general)"
"RC.11","computational physics"
"RC.12","analytical physics"
"RC.2","mechanics (physics)"
"RC.21","theoretical mechanics"
"RC.22","stress mechanics"
"RC.23","solid mechanics"
"RC.24","fluid mechanics"
"RC.241","aerodynamics"
"RC.242","hydraulics (physics)"
"RC.243","pneumatics (physics)"
"RC.25","acoustics / vibration (physics)"
"RC.252","electroacoustics"
"RC.3","optics"
"RC.4","thermal physics"
"RC.5","electricity and magnetism (physics)"
"RC.52","electronics (physics)"
"RC.53","electromagnetism"
"RC.54","magnetism"
"RC.6","chemical physics / physics of matter"
"RC.61","chemical physics"
"RC.62","quantum mechanics"
"RC.63","particle physics"
"RC.64","nuclear physics"
"RC.641","radiology (physics)"
"RC.65","atomic physics"
"RC.66","molecular physics"
"RC.67","radiation physics"
"RC.7","theoretical physics"
"RC.71","mathematical physics"
"RC.72","cosmology"
"RC.8","applied physics"
"RC.81","engineering physics"
"RC.83","atmospheric physics"
"RC.85","medical physics"
"RD.","CHEMISTRY"
"RD.1","chemistry (general)"
"RD.11","computational chemistry"
"RD.2","theoretical chemistry"
"RD.3","physical chemistry"
"RD.32","electrochemistry"
"RD.36","atomic chemistry"
"RD.361","molecular chemistry"
"RD.363","radiochemistry"
"RD.38","surface chemistry"
"RD.4","organic chemistry"
"RD.5","inorganic chemistry"
"RD.51","mineralogy"
"RD.52","crystallography"
"RD.6","applied chemistry"
"RD.61","analytical chemistry"
"RD.611","spectrochemical analysis"
"RD.612","instrumental analysis"
"RD.62","industrial chemistry"
"RD.621","aerosol technology"
"RD.622","colour chemistry"
"RD.623","metallurgical chemistry"
"RD.624","petrochemistry"
"RD.63","medical chemistry"
"RE.","ASTRONOMY / SPACE SCIENCE"
"RE.1","astronomy"
"RE.12","solar system"
"RE.13","planetology"
"RE.2","astrophysics"
"RE.4","space science"
"RE.41","space exploration"
"RE.42","space research"
"RE.5","navigation science (theory)"
"RE.52","chronology / chronometry"
"RE.6","astrobiology"
"RF.","EARTH SCIENCES"
"RF.2","geology"
"RF.21","petrology"
"RF.22","applied geology"
"RF.221","engineering geology"
"RF.222","engineering geomorphology"
"RF.223","exploration geology"
"RF.224","petroleum geology"
"RF.23","paleontology"
"RF.232","geological data analysis"
"RF.233","sedimentology"
"RF.235","quaternary studies"
"RF.24","marine geology"
"RF.3","geophysics"
"RF.34","seismology"
"RF.4","geography"
"RF.42","physical geography"
"RF.43","economic geography"
"RF.44","social geography"
"RF.441","historical geography"
"RF.442","human geography"
"RF.45","geography of specific areas"
"RF.46","maritime geography"
"RF.5","meteorology"
"RF.51","climatology"
"RF.6","hydrology"
"RF.62","marine hydrology"
"RF.7","soil science"
"RF.8","oceanography"
"RF.9","geochemistry"
"RG.","LAND and SEA SURVEYING / CARTOGRAPHY"
"RG.1","land and sea surveying (general)"
"RG.2","surveying methods"
"RG.21","aerial surveying"
"RG.22","geodetic surveying"
"RG.23","photogrammetry"
"RG.231","remote sensing"
"RG.3","topographic science"
"RG.4","cartography"
"RG.41","map reading"
"RG.5","hydrographic surveying"
"RG.6","geographical / land survey information management"
"RG.7","applied land and sea surveying"
"RG.71","civil engineering surveying"
"RG.8","natural resource management (surveying)"
"RG.81","land resource management (surveying)"
"RG.84","rural resource management (surveying)"
"RH.","LIFE SCIENCES"
"RH.1","ecology"
"RH.11","landscape ecology"
"RH.12","terrestrial ecosystems"
"RH.13","marine ecosystems"
"RH.14","population dynamics"
"RH.2","natural history"
"RH.21","land plant life / plant identification"
"RH.211","wild flower identification"
"RH.212","fungi identification"
"RH.213","tree identification"
"RH.22","freshwater life"
"RH.23","marine / seashore life"
"RH.24","entomology (insects)"
"RH.241","butterflies / moths (lepidoptery)"
"RH.25","spider identification (arachnology)"
"RH.26","amphibia (natural history)"
"RH.27","reptiles (herpetology)"
"RH.28","birds (ornithology)"
"RH.29","mammals (natural history)"
"RH.3","biology"
"RH.31","biology (general)"
"RH.311","biometry"
"RH.3111","computational biology"
"RH.312","social biology"
"RH.3121","behavioural biology"
"RH.313","evolutionary biology"
"RH.315","palaeobiology"
"RH.32","biology of specific environments"
"RH.321","hydrobiology"
"RH.3211","fresh water biology"
"RH.3212","marine biology"
"RH.33","genetics"
"RH.331","animal genetics"
"RH.332","plant genetics"
"RH.333","human genetics"
"RH.34","cell biology"
"RH.342","histology"
"RH.35","embryology"
"RH.36","molecular biology"
"RH.361","biophysics"
"RH.364","neuroscience / neurobiology"
"RH.37","parasitology"
"RH.38","microbiology"
"RH.383","virology"
"RH.384","immunology (microbiology)"
"RH.4","human biology / biomedicine"
"RH.41","human biology"
"RH.42","anatomy (human)"
"RH.43","physiology (human)"
"RH.46","biomedical sciences"
"RH.461","biomedical physics"
"RH.462","biomedical technology"
"RH.463","medical biochemistry"
"RH.464","medical microbiology"
"RH.465","toxicology"
"RH.5","biochemistry"
"RH.6","botany"
"RH.61","plant physiology"
"RH.612","plant biochemistry"
"RH.62","plant pathology"
"RH.65","plant taxonomy"
"RH.66","mycology"
"RH.7","zoology"
"RH.71","animal physiology"
"RH.72","animal pathology"
"RH.73","applied zoology"
"RH.8","applied life sciences"
"RH.81","applied biology"
"RH.82","biotechnology"
"RH.821","microbial biotechnology"
"RH.822","plant biotechnology"
"RH.823","process biotechnology"
"RH.83","applied microbiology"
"RH.86","applied biochemistry"
"RH.861","industrial biochemistry"
"RH.862","bioengineering"
"RH.87","genetic engineering"
"RJ.","MATERIALS SCIENCE"
"RJ.1","polymer science"
"RJ.11","polymer chemistry"
"RJ.12","polymer physics"
"RJ.2","wood science"
"RJ.3","bituminous materials science"
"RK.","AGRICULTURAL SCIENCE"
"RK.1","agricultural biology"
"RK.4","crop science"
"RK.41","seed technology"
"RL.","PATHOLOGICAL SCIENCES"
"S","AGRICULTURE HORTICULTURE and ANIMAL CARE"
"SA.","AGRICULTURE / HORTICULTURE (GENERAL)"
"SA.1","agriculture (general)"
"SA.11","tropical agriculture"
"SA.13","marginal / small scale farming"
"SA.2","horticulture (general)"
"SC.","CROP PROTECTION / FERTILISERS / BYPRODUCTS"
"SC.1","crop protection"
"SC.11","seed protection"
"SC.12","growing crops protection"
"SC.13","stored crops protection"
"SC.2","animal pest / predator control (farms)"
"SC.22","insect pest / predator control (farms)"
"SC.3","plant diseases (agriculture)"
"SC.31","moulds / fungi: control"
"SC.6","beneficial insect promotion"
"SC.7","agricultural / horticultural chemicals"
"SC.72","herbicides (farms)"
"SC.73","pesticides (farms)"
"SC.74","fungicides (farms)"
"SC.75","artificial fertilisers (farm)"
"SC.8","natural / organic fertilisers (farm)"
"SC.9","agricultural byproducts utilisation (farm)"
"SD.","CROP HUSBANDRY"
"SD.1","crop production"
"SD.11","arable farming"
"SD.12","market gardening"
"SD.13","vegetable production"
"SD.2","field crop production"
"SD.22","cereals"
"SD.23","root / bulb crops"
"SD.24","legumes"
"SD.25","brassicas"
"SD.26","breakcrops"
"SD.27","herbs / salads (field grown)"
"SD.28","ornamental plants (field grown)"
"SD.3","grassland"
"SD.4","glasshouse / protected crop production"
"SD.41","glasshouse crop production (general)"
"SD.42","protected crop production (general)"
"SD.43","vegetable production (protected)"
"SD.44","flowers (glasshouse)"
"SD.45","plants: ornamental (glasshouse)"
"SD.5","fruit production"
"SD.6","organic crop production"
"SD.7","plant propagation / breeding"
"SD.71","micropropagation"
"SD.8","nursery stock production"
"SD.9","genetically engineered crop production"
"SE.","GARDENING / FLORISTRY"
"SE.2","gardening"
"SE.21","garden flower growing"
"SE.22","garden vegetable growing"
"SE.23","garden ornamental plant growing"
"SE.25","bonsai / Japanese gardening"
"SE.26","garden lawn / grass care"
"SE.27","wildlife gardening"
"SE.3","organic gardening"
"SE.31","organic manures / fertilisers (gardening)"
"SE.32","compost making (organic gardening)"
"SE.33","pest control (organic gardening)"
"SE.34","weed control (organic gardening)"
"SE.4","garden pests / chemicals"
"SE.41","pest control: chemical (gardens)"
"SE.42","weed control: chemical (gardens)"
"SE.43","fertilisers: chemical (gardens)"
"SE.44","plant diseases (gardens)"
"SE.5","indoor gardening"
"SE.51","conservatory plant care"
"SE.52","house plant care"
"SE.53","bottle gardening"
"SE.7","floristry"
"SE.8","garden centre work (horticultural)"
"SE.9","landscape design / architecture"
"SE.91","landscape gardening"
"SE.911","garden pond construction"
"SE.92","garden design"
"SF.","AMENITY HORTICULTURE"
"SF.2","park keeping"
"SF.3","sports ground / green keeping"
"SF.33","field event ground preparation"
"SF.36","sports turf culture / management"
"SF.37","golf course maintenance"
"SF.4","ornamental amenity horticulture"
"SF.41","lawn / grass care (amenity horticulture)"
"SF.42","plants / shrubs (amenity horticulture)"
"SF.43","hedges (amenity horticulture)"
"SF.5","cemeteries / crematoria gardening"
"SF.6","park safety / security"
"SF.61","dog problem awareness (parks)"
"SG.","FORESTRY / TIMBER PRODUCTION"
"SG.1","forestry (general)"
"SG.11","timber production"
"SG.13","forestry research"
"SG.2","arboriculture"
"SG.3","forestry planning"
"SG.4","woodland creation / management"
"SG.41","forest / tree conservation"
"SG.5","forestry nature conservation"
"SG.6","forestry / timber operations"
"SG.61","brushcutting / scrubcutting"
"SG.62","coppicing"
"SG.63","tree felling"
"SG.64","logging"
"SG.65","chainsaw work"
"SG.66","saw milling"
"SG.67","wood storage / seasoning"
"SG.68","tree extraction"
"SG.7","tree surgery"
"SG.8","tree climbing"
"SH.","ANIMAL HUSBANDRY"
"SH.2","animal health / nutrition (farm)"
"SH.21","animal feedstuffs"
"SH.22","animal health"
"SH.3","animal sales / disposal"
"SH.31","livestock transport"
"SH.33","livestock slaughter"
"SH.4","animal breeding"
"SH.5","organic livestock production"
"SH.6","animal husbandry: specific animals"
"SH.61","cattle farming"
"SH.611","calf rearing"
"SH.612","beef production"
"SH.613","dairy farming"
"SH.6131","milk production (farm)"
"SH.62","sheep farming"
"SH.626","sheep shearing"
"SH.627","lambing"
"SH.63","pig farming"
"SH.64","poultry farming"
"SH.65","deer farming"
"SH.66","goat keeping"
"SH.7","working animals"
"SH.71","horses / ponies keeping"
"SH.711","horse breeding"
"SH.7111","stud management"
"SH.712","horse management"
"SH.713","horse training"
"SH.714","stable management"
"SH.72","donkey / mule keeping"
"SH.73","working dogs"
"SH.8","game / exotic animal farming"
"SH.9","bee keeping"
"SJ.","FISH PRODUCTION / FISHERIES"
"SJ.2","fish farming"
"SJ.3","fish breeding for release"
"SJ.4","shellfish / crustacean production"
"SJ.5","fishing rights management"
"SJ.6","fishing (trade) / fisheries"
"SK.","AGRICULTURAL / HORTICULTURAL ENGINEERING / FARM MACHINERY"
"SK.1","farm machinery: operation / maintenance / repair"
"SK.11","harvesting equipment"
"SK.13","crop spraying equipment"
"SK.17","farm tractors / vehicles"
"SK.19","dairy equipment"
"SK.2","farm workshop practice"
"SK.3","horticultural equipment operation / maintenance"
"SK.31","garden machinery operation / maintenance"
"SK.4","agricultural blacksmiths / wheelwrights craft"
"SK.5","agricultural engineering"
"SK.6","horticultural engineering"
"SK.7","forestry engineering"
"SL.","AGRICULTURAL / HORTICULTURAL MAINTENANCE"
"SL.1","farm building maintenance"
"SL.2","farm estate maintenance"
"SL.3","farm fencing / walling / paths"
"SL.31","stone walling"
"SL.32","hedging / ditching"
"SL.33","fencing (farm / forestry)"
"SL.34","footpath maintenance (farms)"
"SL.35","gates / stiles (farms / forests)"
"SL.36","bridge building (farms / forests)"
"SL.4","farm / forestry land maintenance"
"SL.6","farm nature conservation"
"SM.","RURAL / AGRICULTURAL BUSINESS ORGANISATION"
"SM.1","rural business"
"SM.12","horticultural business"
"SM.13","forestry business"
"SM.14","equine business"
"SM.15","farm business"
"SM.3","farm finance"
"SM.31","farm accounting"
"SM.32","farm budgetary control"
"SM.4","farm sales / marketing"
"SM.41","farm quality control"
"SM.6","farm office work"
"SM.7","farm diversification"
"SM.8","farm shops / direct sales"
"SM.9","farm leisure facilities"
"SN.","VETERINARY SERVICES"
"SN.2","veterinary medicine"
"SN.21","aquatic veterinary medicine"
"SN.24","veterinary parasitology"
"SN.3","homeopathic veterinary practice"
"SN.4","veterinary nursing"
"SN.5","veterinary science"
"SN.6","animal psychology / behaviour studies"
"SN.7","veterinary pharmacy"
"SN.8","laboratory animal care"
"SP.","PETS / DOMESTIC ANIMAL CARE"
"SP.1","pet care"
"SP.2","animal care (non-agricultural)"
"SP.21","small mammals: care"
"SP.22","domestic animals: care"
"SP.23","wild animals: care"
"SP.24","bird keeping (domestic)"
"SP.25","reptile / amphibian keeping"
"SP.26","fish (ornamental) keeping"
"SP.27","insect keeping (domestic)"
"SP.3","animals (domestic) services"
"SP.31","dog grooming"
"SP.32","dog training"
"SP.321","guide dog training"
"SP.33","animal boarding / kennels"
"SP.5","animal protection / welfare"
"SP.6","farriery"
"SP.7","pet store management"
"SQ.","LAND BASED STUDIES"
"T","CONSTRUCTION and PROPERTY (BUILT ENVIRONMENT)"
"TA.","BUILT ENVIRONMENT (GENERAL)"
"TC.","PROPERTY: SURVEYING / PLANNING / DEVELOPMENT"
"TC.1","planning: general"
"TC.12","land registration"
"TC.13","planning law / regulations"
"TC.14","housing planning"
"TC.2","town and country planning"
"TC.21","country planning"
"TC.22","regional planning"
"TC.23","town planning"
"TC.231","urban studies"
"TC.24","transport planning / design"
"TC.3","quantity surveying / economics"
"TC.31","building / construction economics"
"TC.33","construction estimating"
"TC.36","quantity surveying"
"TC.4","surveying: general practice"
"TC.41","construction site surveying"
"TC.42","structural surveying"
"TC.43","property valuation"
"TC.431","valuation: buildings"
"TC.4311","council charge valuation"
"TC.437","investment surveying"
"TC.44","estate agency"
"TC.5","auctioneering"
"TC.6","property development / management"
"TC.61","estate development / management"
"TC.612","land management / development"
"TC.613","environmental assessment"
"TC.614","country / rural estate management"
"TC.615","urban estate management"
"TC.62","property management"
"TC.63","housing management / development"
"TC.631","tenant participation"
"TD.","BUILDING DESIGN / ARCHITECTURE"
"TD.1","architecture (general)"
"TD.13","architectural history"
"TD.14","architectural practice management"
"TD.15","architectural appreciation"
